station_Borgo Valsugana,station_Parco S. Chiara,station_Rovereto,elevation,day,cos_week_day,sin_week_day,cos_hour,sin_hour,temperature,precipitation,PM2.5_1,PM2.5_2,PM2.5_3,PM2.5_diff_1,PM2.5_diff_2,NO2_1,power_area_50_1,power_area_50_2,target
1,0,0,410,7,-0.900968867902419,0.43388373911755823,-0.5000000000000004,-0.8660254037844384,15.15,0.0,8.0,7.0,6.0,1.0,2.0,21.0,49.196358899363446,47.72869559204775,22.0
1,0,0,410,7,-0.900968867902419,0.43388373911755823,-0.25881904510252063,-0.9659258262890683,14.925,0.0,22.0,8.0,7.0,14.0,15.0,36.0,52.163413342614135,49.196358899363446,41.0
1,0,0,410,7,-0.900968867902419,0.43388373911755823,-1.8369701987210297e-16,-1.0,11.375,0.0,41.0,22.0,8.0,19.0,33.0,50.0,52.604131262042,52.163413342614135,49.0
1,0,0,410,7,-0.900968867902419,0.43388373911755823,0.2588190451025203,-0.9659258262890684,9.5,0.0,49.0,41.0,22.0,8.0,27.0,46.0,51.00449339094363,52.604131262042,32.0
1,0,0,410,7,-0.900968867902419,0.43388373911755823,0.5,-0.8660254037844386,8.350000000000001,0.0,32.0,49.0,41.0,-17.0,-9.0,49.0,47.30994375186712,51.00449339094363,36.0
1,0,0,410,7,-0.900968867902419,0.43388373911755823,0.7071067811865475,-0.7071067811865477,7.85,0.0,36.0,32.0,49.0,4.0,-13.0,43.0,41.19271505819493,47.30994375186712,38.0
1,0,0,410,7,-0.900968867902419,0.43388373911755823,0.8660254037844384,-0.5000000000000004,6.775,0.0,38.0,36.0,32.0,2.0,6.0,38.0,31.871353773239164,41.19271505819493,22.0
1,0,0,410,7,-0.900968867902419,0.43388373911755823,0.9659258262890681,-0.2588190451025215,6.75,0.0,22.0,38.0,36.0,-16.0,-14.0,26.0,26.445333046443324,31.871353773239164,23.0
1,0,0,410,8,-0.9009688679024191,-0.433883739117558,0.9659258262890683,0.25881904510252074,6.425,0.0,23.0,22.0,38.0,1.0,-15.0,23.0,20.147947374151663,26.445333046443324,20.0
1,0,0,410,8,-0.9009688679024191,-0.433883739117558,0.8660254037844387,0.49999999999999994,6.85,0.0,20.0,23.0,22.0,-3.0,-2.0,19.0,17.560664144471463,20.147947374151663,21.0
1,0,0,410,8,-0.9009688679024191,-0.433883739117558,0.7071067811865476,0.7071067811865475,6.800000000000001,0.0,21.0,20.0,23.0,1.0,-2.0,16.0,15.833143343179644,17.560664144471463,20.0
1,0,0,410,8,-0.9009688679024191,-0.433883739117558,0.5000000000000001,0.8660254037844386,6.824999999999999,0.0,20.0,21.0,20.0,-1.0,0.0,14.0,16.00818829783571,15.833143343179644,19.0
1,0,0,410,8,-0.9009688679024191,-0.433883739117558,0.25881904510252074,0.9659258262890683,6.8,0.0,19.0,20.0,21.0,-1.0,-2.0,13.0,16.58027793262646,16.00818829783571,19.0
1,0,0,410,8,-0.9009688679024191,-0.433883739117558,6.123233995736766e-17,1.0,7.125,0.0,19.0,19.0,20.0,0.0,-1.0,13.0,15.219301366098136,16.58027793262646,20.0
1,0,0,410,8,-0.9009688679024191,-0.433883739117558,-0.25881904510252063,0.9659258262890683,7.525,0.0,20.0,19.0,19.0,1.0,1.0,14.0,20.01625676808117,15.219301366098136,20.0
1,0,0,410,8,-0.9009688679024191,-0.433883739117558,-0.4999999999999998,0.8660254037844388,7.825,0.0,20.0,20.0,19.0,0.0,1.0,18.0,33.980066245291034,20.01625676808117,21.0
1,0,0,410,8,-0.9009688679024191,-0.433883739117558,-0.7071067811865475,0.7071067811865476,8.1,0.0,21.0,20.0,20.0,1.0,1.0,38.0,47.10792255383435,33.980066245291034,22.0
1,0,0,410,8,-0.9009688679024191,-0.433883739117558,-0.8660254037844387,0.49999999999999994,8.775,0.0,22.0,21.0,20.0,1.0,2.0,22.0,52.04923185144841,47.10792255383435,23.0
1,0,0,410,8,-0.9009688679024191,-0.433883739117558,-0.9659258262890682,0.258819045102521,9.225,0.0,23.0,22.0,21.0,1.0,2.0,30.0,54.32712943248052,52.04923185144841,24.0
1,0,0,410,8,-0.9009688679024191,-0.433883739117558,-1.0,1.2246467991473532e-16,10.225,0.0,24.0,23.0,22.0,1.0,2.0,29.0,51.11292169576055,54.32712943248052,20.0
1,0,0,410,8,-0.9009688679024191,-0.433883739117558,-0.9659258262890683,-0.2588190451025208,11.825,0.0,20.0,24.0,23.0,-4.0,-3.0,25.0,49.99342093905708,51.11292169576055,16.0
1,0,0,410,8,-0.9009688679024191,-0.433883739117558,-0.8660254037844388,-0.4999999999999998,12.75,0.0,16.0,20.0,24.0,-4.0,-8.0,32.0,44.41426314577481,49.99342093905708,16.0
1,0,0,410,8,-0.9009688679024191,-0.433883739117558,-0.7071067811865479,-0.7071067811865471,12.775,0.0,16.0,16.0,20.0,0.0,-4.0,23.0,45.43267963784837,44.41426314577481,16.0
1,0,0,410,8,-0.9009688679024191,-0.433883739117558,-0.5000000000000004,-0.8660254037844384,12.6,0.0,16.0,16.0,16.0,0.0,0.0,28.0,47.40468221123935,45.43267963784837,21.0
1,0,0,410,8,-0.9009688679024191,-0.433883739117558,-0.25881904510252063,-0.9659258262890683,12.225,0.0,21.0,16.0,16.0,5.0,5.0,32.0,46.725948488078494,47.40468221123935,30.0
1,0,0,410,8,-0.9009688679024191,-0.433883739117558,-1.8369701987210297e-16,-1.0,11.25,0.0,30.0,21.0,16.0,9.0,14.0,36.0,51.53766759950542,46.725948488078494,32.0
1,0,0,410,8,-0.9009688679024191,-0.433883739117558,0.2588190451025203,-0.9659258262890684,10.75,0.0,32.0,30.0,21.0,2.0,11.0,35.0,49.01720881915267,51.53766759950542,36.0
1,0,0,410,8,-0.9009688679024191,-0.433883739117558,0.5,-0.8660254037844386,10.975,0.0,36.0,32.0,30.0,4.0,6.0,34.0,45.11761161744512,49.01720881915267,41.0
1,0,0,410,8,-0.9009688679024191,-0.433883739117558,0.7071067811865475,-0.7071067811865477,10.45,0.0,41.0,36.0,32.0,5.0,9.0,29.0,38.77370049445539,45.11761161744512,35.0
1,0,0,410,8,-0.9009688679024191,-0.433883739117558,0.8660254037844384,-0.5000000000000004,10.125,0.0,35.0,41.0,36.0,-6.0,-1.0,27.0,30.05293308558891,38.77370049445539,27.0
1,0,0,410,8,-0.9009688679024191,-0.433883739117558,0.9659258262890681,-0.2588190451025215,10.025,0.0,27.0,35.0,41.0,-8.0,-14.0,27.0,27.392789057449548,30.05293308558891,27.0
1,0,0,410,9,-0.2225209339563146,-0.9749279121818235,0.9659258262890683,0.25881904510252074,9.875,0.0,27.0,27.0,35.0,0.0,-8.0,26.0,22.474829326474584,27.392789057449548,9.0
1,0,0,410,9,-0.2225209339563146,-0.9749279121818235,0.8660254037844387,0.49999999999999994,9.825,0.05,9.0,27.0,27.0,-18.0,-18.0,25.0,19.13030915812524,22.474829326474584,12.0
1,0,0,410,9,-0.2225209339563146,-0.9749279121818235,0.7071067811865476,0.7071067811865475,9.875,0.0,12.0,9.0,27.0,3.0,-15.0,21.0,17.12493069658668,19.13030915812524,13.0
1,0,0,410,9,-0.2225209339563146,-0.9749279121818235,0.5000000000000001,0.8660254037844386,9.975,0.25,13.0,12.0,9.0,1.0,4.0,20.0,18.479604360382307,17.12493069658668,13.0
1,0,0,410,9,-0.2225209339563146,-0.9749279121818235,0.25881904510252074,0.9659258262890683,9.925,0.1,13.0,13.0,12.0,0.0,1.0,16.0,17.014574250762763,18.479604360382307,13.0
1,0,0,410,9,-0.2225209339563146,-0.9749279121818235,6.123233995736766e-17,1.0,10.05,0.2,13.0,13.0,13.0,0.0,0.0,15.0,17.712749054329823,17.014574250762763,14.0
1,0,0,410,9,-0.2225209339563146,-0.9749279121818235,-0.25881904510252063,0.9659258262890683,10.3,0.15,14.0,13.0,13.0,1.0,1.0,14.0,18.494476287177665,17.712749054329823,16.0
1,0,0,410,9,-0.2225209339563146,-0.9749279121818235,-0.4999999999999998,0.8660254037844388,10.125,0.3999999999999999,16.0,14.0,13.0,2.0,3.0,19.0,21.076130130199044,18.494476287177665,19.0
1,0,0,410,9,-0.2225209339563146,-0.9749279121818235,-0.7071067811865475,0.7071067811865476,10.3,0.7,19.0,16.0,14.0,3.0,5.0,23.0,24.001762004971347,21.076130130199044,21.0
1,0,0,410,9,-0.2225209339563146,-0.9749279121818235,-0.8660254037844387,0.49999999999999994,10.6,0.05,21.0,19.0,16.0,2.0,5.0,25.0,24.94956046276713,24.001762004971347,26.0
1,0,0,410,9,-0.2225209339563146,-0.9749279121818235,-0.9659258262890682,0.258819045102521,10.75,0.05,26.0,21.0,19.0,5.0,7.0,31.0,25.45385637267471,24.94956046276713,25.0
1,0,0,410,9,-0.2225209339563146,-0.9749279121818235,-1.0,1.2246467991473532e-16,10.875,0.05,25.0,26.0,21.0,-1.0,4.0,33.0,11.447199870358782,25.45385637267471,17.0
1,0,0,410,9,-0.2225209339563146,-0.9749279121818235,-0.9659258262890683,-0.2588190451025208,11.575,0.05,17.0,25.0,26.0,-8.0,-9.0,23.0,10.935470038495838,11.447199870358782,10.0
1,0,0,410,9,-0.2225209339563146,-0.9749279121818235,-0.8660254037844388,-0.4999999999999998,12.05,0.0,10.0,17.0,25.0,-7.0,-15.0,25.0,9.949754032729135,10.935470038495838,7.0
1,0,0,410,9,-0.2225209339563146,-0.9749279121818235,-0.7071067811865479,-0.7071067811865471,11.55,0.8,7.0,10.0,17.0,-3.0,-10.0,28.0,9.18424804373198,9.949754032729135,6.0
1,0,0,410,9,-0.2225209339563146,-0.9749279121818235,-0.5000000000000004,-0.8660254037844384,10.825,0.7,6.0,7.0,10.0,-1.0,-4.0,23.0,9.575451812334808,9.18424804373198,6.0
1,0,0,410,9,-0.2225209339563146,-0.9749279121818235,-0.25881904510252063,-0.9659258262890683,10.65,0.3,6.0,6.0,7.0,0.0,-1.0,23.0,10.188166340780176,9.575451812334808,6.0
1,0,0,410,9,-0.2225209339563146,-0.9749279121818235,-1.8369701987210297e-16,-1.0,10.7,0.55,6.0,6.0,6.0,0.0,0.0,22.0,11.06039589146078,10.188166340780176,6.0
1,0,0,410,9,-0.2225209339563146,-0.9749279121818235,0.2588190451025203,-0.9659258262890684,10.5,0.3,6.0,6.0,6.0,0.0,0.0,23.0,12.203000321142792,11.06039589146078,4.0
1,0,0,410,9,-0.2225209339563146,-0.9749279121818235,0.5,-0.8660254037844386,9.975,0.15,4.0,6.0,6.0,-2.0,-2.0,29.0,12.35967135027731,12.203000321142792,6.0
1,0,0,410,9,-0.2225209339563146,-0.9749279121818235,0.7071067811865475,-0.7071067811865477,9.525,0.05,6.0,4.0,6.0,2.0,0.0,27.0,14.2091670909428,12.35967135027731,5.0
1,0,0,410,9,-0.2225209339563146,-0.9749279121818235,0.8660254037844384,-0.5000000000000004,8.8,0.0,5.0,6.0,4.0,-1.0,1.0,17.0,22.63383203993537,14.2091670909428,4.0
1,0,0,410,9,-0.2225209339563146,-0.9749279121818235,0.9659258262890681,-0.2588190451025215,8.25,0.0,4.0,5.0,6.0,-1.0,-2.0,13.0,21.13919571561677,22.63383203993537,2.0
1,0,0,410,10,0.6234898018587334,-0.7818314824680299,0.9659258262890683,0.25881904510252074,7.875,0.0,2.0,4.0,5.0,-2.0,-3.0,8.0,18.67222098520845,21.13919571561677,1.0
1,0,0,410,10,0.6234898018587334,-0.7818314824680299,0.8660254037844387,0.49999999999999994,6.4,0.0,1.0,2.0,4.0,-1.0,-3.0,9.0,17.2229460256031,18.67222098520845,2.0
1,0,0,410,10,0.6234898018587334,-0.7818314824680299,0.7071067811865476,0.7071067811865475,5.125,0.85,2.0,1.0,2.0,1.0,0.0,9.0,16.031510935159158,17.2229460256031,2.0
1,0,0,410,10,0.6234898018587334,-0.7818314824680299,0.5000000000000001,0.8660254037844386,4.925,0.2,2.0,2.0,1.0,0.0,1.0,11.0,16.341838245204553,16.031510935159158,3.0
1,0,0,410,10,0.6234898018587334,-0.7818314824680299,0.25881904510252074,0.9659258262890683,5.275,0.05,3.0,2.0,2.0,1.0,1.0,9.0,15.686547852175444,16.341838245204553,3.0
1,0,0,410,10,0.6234898018587334,-0.7818314824680299,6.123233995736766e-17,1.0,4.7,0.0,3.0,3.0,2.0,0.0,1.0,8.0,15.511374459622754,15.686547852175444,3.0
1,0,0,410,10,0.6234898018587334,-0.7818314824680299,-0.25881904510252063,0.9659258262890683,4.175,0.0,3.0,3.0,3.0,0.0,0.0,10.0,16.160930813528612,15.511374459622754,3.0
1,0,0,410,10,0.6234898018587334,-0.7818314824680299,-0.4999999999999998,0.8660254037844388,3.35,0.0,3.0,3.0,3.0,0.0,0.0,13.0,17.347029511617677,16.160930813528612,5.0
1,0,0,410,10,0.6234898018587334,-0.7818314824680299,0.7071067811865475,-0.7071067811865477,7.9,0.0,13.0,14.0,17.0,-1.0,-4.0,18.0,24.602692120676014,23.926331060061912,11.0
1,0,0,410,10,0.6234898018587334,-0.7818314824680299,0.8660254037844384,-0.5000000000000004,6.975,0.0,11.0,13.0,14.0,-2.0,-3.0,24.0,22.77199091151405,24.602692120676014,7.0
1,0,0,410,10,0.6234898018587334,-0.7818314824680299,0.9659258262890681,-0.2588190451025215,8.3,0.0,7.0,11.0,13.0,-4.0,-6.0,15.0,21.80675636856907,22.77199091151405,1.0
1,0,0,410,11,1.0,0.0,0.9659258262890683,0.25881904510252074,10.95,0.0,1.0,7.0,11.0,-6.0,-10.0,4.0,19.751689927476264,21.80675636856907,2.0
1,0,0,410,11,1.0,0.0,0.8660254037844387,0.49999999999999994,11.15,0.0,2.0,1.0,7.0,1.0,-5.0,4.0,15.26818178389268,19.751689927476264,2.0
1,0,0,410,11,1.0,0.0,0.7071067811865476,0.7071067811865475,10.95,0.0,2.0,2.0,1.0,0.0,1.0,3.0,16.055382133962063,15.26818178389268,1.0
1,0,0,410,11,1.0,0.0,0.5000000000000001,0.8660254037844386,10.975,0.0,1.0,2.0,2.0,-1.0,-1.0,3.0,15.556434579631324,16.055382133962063,1.0
1,0,0,410,11,1.0,0.0,0.25881904510252074,0.9659258262890683,11.0,0.0,1.0,1.0,2.0,0.0,-1.0,4.0,16.23463967224559,15.556434579631324,1.0
1,0,0,410,11,1.0,0.0,6.123233995736766e-17,1.0,10.9,0.0,1.0,1.0,1.0,0.0,0.0,4.0,15.378515522787756,16.23463967224559,1.0
1,0,0,410,11,1.0,0.0,-0.25881904510252063,0.9659258262890683,10.6,0.0,1.0,1.0,1.0,0.0,0.0,4.0,22.611319855271745,15.378515522787756,2.0
1,0,0,410,11,1.0,0.0,-0.4999999999999998,0.8660254037844388,10.5,0.0,2.0,1.0,1.0,1.0,1.0,8.0,37.09222093775725,22.611319855271745,3.0
1,0,0,410,11,1.0,0.0,-0.7071067811865475,0.7071067811865476,10.35,0.0,3.0,2.0,1.0,1.0,2.0,23.0,46.47681189500644,37.09222093775725,4.0
1,0,0,410,11,1.0,0.0,-0.8660254037844387,0.49999999999999994,10.25,0.0,4.0,3.0,2.0,1.0,2.0,27.0,50.66661101575318,46.47681189500644,3.0
1,0,0,410,11,1.0,0.0,-0.25881904510252063,-0.9659258262890683,12.35,0.0,2.0,2.0,2.0,0.0,0.0,22.0,47.0681162255532,46.09945088414637,2.0
1,0,0,410,11,1.0,0.0,-1.8369701987210297e-16,-1.0,11.875,0.0,2.0,2.0,2.0,0.0,0.0,31.0,48.69930024570045,47.0681162255532,2.0
1,0,0,410,11,1.0,0.0,0.2588190451025203,-0.9659258262890684,11.65,0.0,2.0,2.0,2.0,0.0,0.0,26.0,49.77055018818709,48.69930024570045,3.0
1,0,0,410,11,1.0,0.0,0.5,-0.8660254037844386,11.275,0.0,3.0,2.0,2.0,1.0,1.0,25.0,49.32397423482436,49.77055018818709,3.0
1,0,0,410,11,1.0,0.0,0.7071067811865475,-0.7071067811865477,11.2,0.0,3.0,3.0,2.0,0.0,1.0,15.0,46.17760640047891,49.32397423482436,3.0
1,0,0,410,11,1.0,0.0,0.8660254037844384,-0.5000000000000004,11.05,0.0,3.0,3.0,3.0,0.0,0.0,12.0,34.659981673648375,46.17760640047891,2.0
1,0,0,410,11,1.0,0.0,0.9659258262890681,-0.2588190451025215,10.575,0.0,2.0,3.0,3.0,-1.0,-1.0,10.0,28.45788452825529,34.659981673648375,3.0
1,0,0,410,12,0.6234898018587336,0.7818314824680297,0.9659258262890683,0.25881904510252074,10.275,0.0,3.0,2.0,3.0,1.0,0.0,10.0,19.912067703571,28.45788452825529,7.0
1,0,0,410,12,0.6234898018587336,0.7818314824680297,0.8660254037844387,0.49999999999999994,6.4,0.0,7.0,3.0,2.0,4.0,5.0,14.0,16.744313092266996,19.912067703571,6.0
1,0,0,410,12,0.6234898018587336,0.7818314824680297,0.7071067811865476,0.7071067811865475,6.425,0.0,6.0,7.0,3.0,-1.0,3.0,13.0,16.26070749149614,16.744313092266996,5.0
1,0,0,410,12,0.6234898018587336,0.7818314824680297,0.5000000000000001,0.8660254037844386,6.075,0.0,5.0,6.0,7.0,-1.0,-2.0,10.0,16.494960549681444,16.26070749149614,5.0
1,0,0,410,12,0.6234898018587336,0.7818314824680297,0.25881904510252074,0.9659258262890683,6.225,0.0,5.0,5.0,6.0,0.0,-1.0,11.0,16.59395558359508,16.494960549681444,5.0
1,0,0,410,12,0.6234898018587336,0.7818314824680297,6.123233995736766e-17,1.0,6.675,0.0,5.0,5.0,5.0,0.0,0.0,12.0,15.104635606318697,16.59395558359508,5.0
1,0,0,410,12,0.6234898018587336,0.7818314824680297,0.5,-0.8660254037844386,7.35,0.0,49.0,61.0,23.0,-12.0,26.0,52.0,52.11664897764645,53.8936464037184,35.0
1,0,0,410,12,0.6234898018587336,0.7818314824680297,0.7071067811865475,-0.7071067811865477,6.75,0.0,35.0,49.0,61.0,-14.0,-26.0,49.0,46.3003110848361,52.11664897764645,33.0
1,0,0,410,12,0.6234898018587336,0.7818314824680297,0.8660254037844384,-0.5000000000000004,6.475,0.0,33.0,35.0,49.0,-2.0,-16.0,45.0,38.423028172224456,46.3003110848361,36.0
1,0,0,410,12,0.6234898018587336,0.7818314824680297,0.9659258262890681,-0.2588190451025215,5.525,0.0,36.0,33.0,35.0,3.0,1.0,38.0,26.176025292799977,38.423028172224456,30.0
1,0,0,410,13,-0.22252093395631434,0.9749279121818236,0.9659258262890683,0.25881904510252074,4.875,0.0,30.0,36.0,33.0,-6.0,-3.0,35.0,20.88654818016328,26.176025292799977,20.0
1,0,0,410,13,-0.22252093395631434,0.9749279121818236,0.8660254037844387,0.49999999999999994,4.25,0.0,20.0,30.0,36.0,-10.0,-16.0,29.0,15.79639464353815,20.88654818016328,18.0
1,0,0,410,13,-0.22252093395631434,0.9749279121818236,0.7071067811865476,0.7071067811865475,4.25,0.0,18.0,20.0,30.0,-2.0,-12.0,25.0,15.762272669054887,15.79639464353815,17.0
1,0,0,410,13,-0.22252093395631434,0.9749279121818236,0.5000000000000001,0.8660254037844386,3.95,0.0,17.0,18.0,20.0,-1.0,-3.0,23.0,16.2761094423913,15.762272669054887,15.0
1,0,0,410,13,-0.22252093395631434,0.9749279121818236,0.25881904510252074,0.9659258262890683,4.95,0.0,15.0,17.0,18.0,-2.0,-3.0,23.0,16.610630330324845,16.2761094423913,13.0
1,0,0,410,13,-0.22252093395631434,0.9749279121818236,6.123233995736766e-17,1.0,5.875,0.0,13.0,15.0,17.0,-2.0,-4.0,23.0,15.389276529708706,16.610630330324845,11.0
1,0,0,410,13,-0.22252093395631434,0.9749279121818236,-0.25881904510252063,0.9659258262890683,6.175,0.0,11.0,13.0,15.0,-2.0,-4.0,23.0,21.61196584319375,15.389276529708706,9.0
1,0,0,410,13,-0.22252093395631434,0.9749279121818236,-0.4999999999999998,0.8660254037844388,5.525,0.0,9.0,11.0,13.0,-2.0,-4.0,26.0,36.85190396750131,21.61196584319375,12.0
1,0,0,410,13,-0.22252093395631434,0.9749279121818236,-0.7071067811865475,0.7071067811865476,5.075,0.0,12.0,9.0,11.0,3.0,1.0,49.0,48.03856066226265,36.85190396750131,15.0
1,0,0,410,13,-0.22252093395631434,0.9749279121818236,-0.8660254037844387,0.49999999999999994,6.25,0.0,15.0,12.0,9.0,3.0,6.0,37.0,54.34271034816823,48.03856066226265,17.0
1,0,0,410,13,-0.22252093395631434,0.9749279121818236,-0.9659258262890682,0.258819045102521,7.025,0.0,17.0,15.0,12.0,2.0,5.0,43.0,53.48554573434817,54.34271034816823,11.0
1,0,0,410,13,-0.22252093395631434,0.9749279121818236,0.8660254037844384,-0.5000000000000004,9.1,0.0,25.0,25.0,32.0,0.0,-7.0,36.0,35.578556835575704,40.9058406648508,24.0
1,0,0,410,13,-0.22252093395631434,0.9749279121818236,0.9659258262890681,-0.2588190451025215,8.425,0.0,24.0,25.0,25.0,-1.0,-1.0,27.0,28.476457876763497,35.578556835575704,24.0
1,0,0,410,14,-0.900968867902419,0.43388373911755823,0.9659258262890683,0.25881904510252074,7.875,0.0,24.0,24.0,25.0,0.0,-1.0,25.0,23.09788043134681,28.476457876763497,18.0
1,0,0,410,14,-0.900968867902419,0.43388373911755823,0.8660254037844387,0.49999999999999994,6.574999999999999,0.1,18.0,24.0,24.0,-6.0,-6.0,18.0,16.676387897948207,23.09788043134681,17.0
1,0,0,410,14,-0.900968867902419,0.43388373911755823,0.7071067811865476,0.7071067811865475,6.1,0.05,17.0,18.0,24.0,-1.0,-7.0,15.0,14.862078515484686,16.676387897948207,16.0
1,0,0,410,14,-0.900968867902419,0.43388373911755823,0.5000000000000001,0.8660254037844386,5.725,0.0,16.0,17.0,18.0,-1.0,-2.0,14.0,16.145671878314506,14.862078515484686,11.0
1,0,0,410,14,-0.900968867902419,0.43388373911755823,0.25881904510252074,0.9659258262890683,6.125,0.05,11.0,16.0,17.0,-5.0,-6.0,18.0,15.484275855004928,16.145671878314506,11.0
1,0,0,410,14,-0.900968867902419,0.43388373911755823,6.123233995736766e-17,1.0,6.574999999999999,0.0,11.0,11.0,16.0,0.0,-5.0,19.0,14.43502376857193,15.484275855004928,11.0
1,0,0,410,14,-0.900968867902419,0.43388373911755823,-0.25881904510252063,0.9659258262890683,6.325,0.0,11.0,11.0,11.0,0.0,0.0,18.0,19.71583303469524,14.43502376857193,9.0
1,0,0,410,14,-0.900968867902419,0.43388373911755823,-0.4999999999999998,0.8660254037844388,5.45,0.0,9.0,11.0,11.0,-2.0,-2.0,19.0,31.118484819521395,19.71583303469524,13.0
1,0,0,410,14,-0.900968867902419,0.43388373911755823,-0.7071067811865475,0.7071067811865476,5.675,0.0,13.0,9.0,11.0,4.0,2.0,48.0,46.97571548492334,31.118484819521395,16.0
1,0,0,410,14,-0.900968867902419,0.43388373911755823,-0.8660254037844387,0.49999999999999994,6.375,0.0,16.0,13.0,9.0,3.0,7.0,36.0,48.13488561479224,46.97571548492334,15.0
1,0,0,410,14,-0.900968867902419,0.43388373911755823,-0.9659258262890682,0.258819045102521,7.1,0.0,15.0,16.0,13.0,-1.0,2.0,24.0,49.83818992318326,48.13488561479224,22.0
1,0,0,410,14,-0.900968867902419,0.43388373911755823,-1.0,1.2246467991473532e-16,8.1,0.0,22.0,15.0,16.0,7.0,6.0,28.0,54.21150540379842,49.83818992318326,19.0
1,0,0,410,14,-0.900968867902419,0.43388373911755823,-0.25881904510252063,-0.9659258262890683,9.225,0.0,26.0,24.0,23.0,2.0,3.0,32.0,52.23218457406647,50.14481152440858,29.0
1,0,0,410,14,-0.900968867902419,0.43388373911755823,-1.8369701987210297e-16,-1.0,8.65,0.0,29.0,26.0,24.0,3.0,5.0,37.0,57.474281555673166,52.23218457406647,28.0
1,0,0,410,14,-0.900968867902419,0.43388373911755823,0.2588190451025203,-0.9659258262890684,8.075,0.0,28.0,29.0,26.0,-1.0,2.0,42.0,54.44694907558851,57.474281555673166,30.0
1,0,0,410,14,-0.900968867902419,0.43388373911755823,0.5,-0.8660254037844386,7.675,0.0,30.0,28.0,29.0,2.0,1.0,40.0,50.84351907652583,54.44694907558851,31.0
1,0,0,410,14,-0.900968867902419,0.43388373911755823,0.7071067811865475,-0.7071067811865477,7.625,0.05,31.0,30.0,28.0,1.0,3.0,37.0,45.39946499323094,50.84351907652583,25.0
1,0,0,410,14,-0.900968867902419,0.43388373911755823,0.8660254037844384,-0.5000000000000004,7.425000000000001,0.0,25.0,31.0,30.0,-6.0,-5.0,30.0,35.32168210413199,45.39946499323094,22.0
1,0,0,410,14,-0.900968867902419,0.43388373911755823,0.9659258262890681,-0.2588190451025215,7.325,0.2,22.0,25.0,31.0,-3.0,-9.0,28.0,28.548949477669424,35.32168210413199,23.0
1,0,0,410,15,-0.9009688679024191,-0.433883739117558,0.9659258262890683,0.25881904510252074,7.3,0.3,23.0,22.0,25.0,1.0,-2.0,26.0,20.942675428973168,28.548949477669424,18.0
1,0,0,410,15,-0.9009688679024191,-0.433883739117558,0.8660254037844387,0.49999999999999994,7.325,0.2,18.0,23.0,22.0,-5.0,-4.0,18.0,16.851427573029973,20.942675428973168,4.0
1,0,0,410,15,-0.9009688679024191,-0.433883739117558,0.7071067811865476,0.7071067811865475,6.45,0.45,4.0,18.0,23.0,-14.0,-19.0,16.0,16.5366938534863,16.851427573029973,4.0
1,0,0,410,15,-0.9009688679024191,-0.433883739117558,0.5000000000000001,0.8660254037844386,6.0,0.3,4.0,4.0,18.0,0.0,-14.0,11.0,18.59916486276864,16.5366938534863,4.0
1,0,0,410,15,-0.9009688679024191,-0.433883739117558,0.25881904510252074,0.9659258262890683,5.75,0.25,4.0,4.0,4.0,0.0,0.0,9.0,16.787937849994144,18.59916486276864,4.0
1,0,0,410,15,-0.9009688679024191,-0.433883739117558,6.123233995736766e-17,1.0,5.75,0.2,4.0,4.0,4.0,0.0,0.0,10.0,16.76727154904523,16.787937849994144,5.0
1,0,0,410,15,-0.9009688679024191,-0.433883739117558,-0.25881904510252063,0.9659258262890683,5.75,0.15,5.0,4.0,4.0,1.0,1.0,15.0,23.02975264899228,16.76727154904523,5.0
1,0,0,410,15,-0.9009688679024191,-0.433883739117558,-0.4999999999999998,0.8660254037844388,5.6,0.1,5.0,5.0,4.0,0.0,1.0,30.0,41.12849248219391,23.02975264899228,9.0
1,0,0,410,15,-0.9009688679024191,-0.433883739117558,-0.7071067811865475,0.7071067811865476,5.6,0.15,9.0,5.0,5.0,4.0,4.0,28.0,50.6810527224978,41.12849248219391,18.0
1,0,0,410,15,-0.9009688679024191,-0.433883739117558,-0.8660254037844387,0.49999999999999994,5.9,0.0,18.0,9.0,5.0,9.0,13.0,47.0,54.32891898028042,50.6810527224978,12.0
1,0,0,410,15,-0.9009688679024191,-0.433883739117558,-0.9659258262890682,0.258819045102521,6.55,0.0,12.0,18.0,9.0,-6.0,3.0,39.0,58.13786105723322,54.32891898028042,6.0
1,0,0,410,15,-0.9009688679024191,-0.433883739117558,-1.0,1.2246467991473532e-16,6.2,0.05,6.0,12.0,18.0,-6.0,-12.0,23.0,57.09198330316103,58.13786105723322,7.0
